"Updated","Actualizado",module,Magento_GiftCardAccount
"Sent","Enviado",module,Magento_GiftCardAccount
"Order #%1.","Pedido #%1.",module,Magento_GiftCardAccount
"Recipient: %1.","Destinatario: %1.",module,Magento_GiftCardAccount
"Customer #%1.","Cliente # %1.",module,Magento_GiftCardAccount
"Please assign a gift card account.","Por favor asigne una cuenta de tarjeta de regalo.",module,Magento_GiftCardAccount
"Unknown history action.","Acción de historia desconocida.",module,Magento_GiftCardAccount
"We were unable to create full code pool size. Please check settings and try again.","No hemos podido crear completa tamaño de la agrupación de código. Por favor, compruebe la configuración y vuelva a intentarlo.",module,Magento_GiftCardAccount
"No codes left in the pool.","No hay códigos en el conjunto.",module,Magento_GiftCardAccount
"Cart %1 doesn't contain products","Carrito %1 no contiene productos",module,Magento_GiftCardAccount
"Could not delete gift card from quote","No se puede eliminar tarjeta de regalo del presupuesto",module,Magento_GiftCardAccount
"Could not add gift card code","No se puede agregar código de la tarjeta de regalo",module,Magento_GiftCardAccount
"Please correct the wrong or expired Gift Card Code.","Por favor, corregir el código de tarjeta de regalo incorrecto o caducado.",module,Magento_GiftCardAccount
"Alphanumeric","Alfanumérico",module,Magento_GiftCardAccount
"Alphabetical","Alfabético",module,Magento_GiftCardAccount
"Numeric","Numérico",module,Magento_GiftCardAccount
"The maximum generated code length is 255. Please correct your settings.","La longitud del código generado máximo es 255. Corrija la configuración.",module,Magento_GiftCardAccount
"Gift Cards","Tarjeta de regalo",module,Magento_GiftCardAccount
"test message","mensaje de prueba",module,Magento_GiftCardAccount
"Generate","Generar",module,Magento_GiftCardAccount
"Code Pool used: ","Pool de código utilizada: ",module,Magento_GiftCardAccount
" (free "," (gratis ",module,Magento_GiftCardAccount
" of "," de ",module,Magento_GiftCardAccount
" total)."," total).",module,Magento_GiftCardAccount
"Are you sure you want to continue without saving your changes?","¿Está seguro que desea continuar sin guardar los cambios?",module,Magento_GiftCardAccount
"Refund Gift Cards to Store Credit","Reembolsar Tarjetas de Regalo como Crédito de la Tienda",module,Magento_GiftCardAccount
"Add Gift Card","Añadir tarjeta de regalo",module,Magento_GiftCardAccount
"Remove","Eliminar",module,Magento_GiftCardAccount
"Gift Card (%1)","Tarjeta de regalo (%1)",module,Magento_GiftCardAccount
"This won't take long . . .","Esto no tardará mucho . . .",module,Magento_GiftCardAccount
"Enter gift card code","Ingrese el código de tarjeta de regalo",module,Magento_GiftCardAccount
"Redeem Gift Card","Canjear tarjeta regalo",module,Magento_GiftCardAccount
"Check status and balance","Checar estado y saldo",module,Magento_GiftCardAccount
"Have a gift card? ","¿Tiene una tarjeta de regalo? ",module,Magento_GiftCardAccount
"Click here","Haz clic aquí",module,Magento_GiftCardAccount
" to redeem it."," para canjearlo.",module,Magento_GiftCardAccount
"Enter the gift card code","Ingrese el código de tarjeta de regalo",module,Magento_GiftCardAccount
"Check Gift Card status and balance","Checar estado y saldo de la tarjeta de regalo",module,Magento_GiftCardAccount
"Gift Card: ","Tarjeta de regalo: ",module,Magento_GiftCardAccount
"Current Balance: ","Saldo actual: ",module,Magento_GiftCardAccount
"Expires: ","Expira: ",module,Magento_GiftCardAccount
"Please enter a valid gift card code.","Introduce un código de tarjeta regalo válida.",module,Magento_GiftCardAccount
"Add or remove gift cards","Agregar o eliminar tarjetas de regalo",module,Magento_GiftCardAccount
"Gift Card amount applied to order:","Tarjeta de regalo aplicada en el pedido:",module,Magento_GiftCardAccount
"You've been sent a gift from %store_name","He recibido un regalo de %store_name",module,Magento_GiftCardAccount
"%name,","%name,",module,Magento_GiftCardAccount
"You've been sent a gift card for use at %store_name and it is now ready to be used for purchases.","Ha enviado una tarjeta de regalo para utilizar en %store_name y ahora está listo para ser utilizado para las compras.",module,Magento_GiftCardAccount
"Gift Card Code: %code","Código de tarjeta de regalo: %code",module,Magento_GiftCardAccount
"The card has a balance of %balance and can be used at ","La tarjeta tiene un saldo de %balance y puede ser utilizada en ",module,Magento_GiftCardAccount
"%store_name","%store_name",module,Magento_GiftCardAccount
"Apply Gift Card","Aplicar tarjeta de regalo",module,Magento_GiftCardAccount
"Gift Card:","Tarjeta de regalo:",module,Magento_GiftCardAccount
"Apply","Aplicar",module,Magento_GiftCardAccount
"See Balance","Ver Saldo",module,Magento_GiftCardAccount
"Gift Card amount applied to order: ","Tarjeta de regalo aplicada en el pedido: ",module,Magento_GiftCardAccount
"Email Sent from Gift Card Account Management","Correo electrónico enviado desde administración de cuentas de tarjeta de regalo",module,Magento_GiftCardAccount
"Gift Card Email Sender","Remitente de email de tarjeta de regalo",module,Magento_GiftCardAccount
"Gift Card Template","Plantilla de tarjeta de regalo",module,Magento_GiftCardAccount
"Gift Card Account General Settings","Configuración de cuenta de tarjeta de regalo",module,Magento_GiftCardAccount
"Code Length","Código de longitud",module,Magento_GiftCardAccount
"Excluding prefix, suffix and separators.","Excluyendo prefijos, sufijos y separaciones",module,Magento_GiftCardAccount
"Code Format","Código de formato",module,Magento_GiftCardAccount
"Code Prefix","Código de prefijo",module,Magento_GiftCardAccount
"Code Suffix","Código de sufijo",module,Magento_GiftCardAccount
"Dash Every X Characters","Guión cada ""X"" caracteres",module,Magento_GiftCardAccount
"if empty no separation","si está vacío no hay separación",module,Magento_GiftCardAccount
"New Pool Size","Nuevo tamaño de Pool",module,Magento_GiftCardAccount
"Low Code Pool Threshold","Umbral de código de bajo nivel",module,Magento_GiftCardAccount
"IMPORTANT: Be sure to save your configuration before running generation process.","IMPORTANTE: Asegúrese de guardar su configuración antes de ejecutar el proceso de generación.",module,Magento_GiftCardAccount
"CSV","CSV",module,Magento_GiftCardAccount
"Excel XML","Excel XML",module,Magento_GiftCardAccount
"Are you sure you want to delete these gift card accounts?","¿Está seguro que desea eliminar estas cuentas de tarjeta de regalo?",module,Magento_GiftCardAccount
"Code","Código",module,Magento_GiftCardAccount
"End","Fin",module,Magento_GiftCardAccount
"Invalid Form Key. Please refresh the page.","Clave de formulario inválida. Por favor actualice la página.",module,Magento_GiftCardAccount
"Invalid Request","Solicitud no válida",module,Magento_GiftCardAccount
"Incorrect CAPTCHA","CAPTCHA incorrecto",module,Magento_GiftCardAccount
"Too many attempts, please try again later.","Demasiados intentos, por favor inténtelo de nuevo más tarde.",module,Magento_GiftCardAccount
"Amount can be returned to Store Credit.","La cantidad puede ser devuelta al crédito de la tienda.",module,Magento_GiftCardAccount
"Code Pool used: <b>%1%</b> (free <b>%2</b> of <b>%3</b> total). Generate new code pool <a href=""#"" data-post=""%4"">here</a>.","Código Pool utilizado: <b>%1%</b> (libre <b>%2</b> de <b>%3</b> total). Generar nuevo grupo de código <a href=""#"" data-post=""%4""> aquí</a>.",module,Magento_GiftCardAccount
"The ""%1"" Cart doesn't contain products.","El carrito ""%1"" no contiene productos.",module,Magento_GiftCardAccount
"The gift card couldn't be deleted from the quote.","La tarjeta regalo no pudo eliminarse de la oferta.",module,Magento_GiftCardAccount
"Requiring a composite gift card account.","Solicitar una cuenta de tarjeta de regalo compuesta.",module,Magento_GiftCardAccount
"The gift card code couldn't be added. Verify your information and try again.","El código de tarjeta de regalo no se pudo añadir. Compruebe su información y vuelva a intentarlo.",module,Magento_GiftCardAccount
"The gift card code is either incorrect or expired. Verify and try again.","El código de la tarjeta de regalo es incorrecto o ha caducado. Compruebelo y vuelva a intentarlo.",module,Magento_GiftCardAccount
"Gift Card %1 was removed.","Se eliminó la tarjeta regalo""%1"".",module,Magento_GiftCardAccount
"Gift card not found","Tarjeta regalo no encontrada",module,Magento_GiftCardAccount
"Gift card account is not redeemable.","La cuenta de tarjeta regalo no está habilitada.",module,Magento_GiftCardAccount
"Cannot find the customer to update balance","No se puede encontrar el cliente para actualizar el balance",module,Magento_GiftCardAccount
"""model"" value should be specified","Se debe especificar el valor del ""modelo""",module,Magento_GiftCardGraphQl
"Gift Messages are not applicable for empty cart","Los mensajes para regalo no son aplicables en un carrito vacío",module,Magento_GiftMessage
"Gift Messages are not applicable for virtual products","Los mensajes de regalo no son aplicables a artículos virtuales",module,Magento_GiftMessage
"Gift Message is not available","Mensaje de regalo no está disponible",module,Magento_GiftMessage
"Could not add gift message to shopping cart","No se pudo añadir el mensaje de regalo al carrito de compras",module,Magento_GiftMessage
"There is no item with provided id in the cart","Hay ningún artículo con el id proporcionado en el carro",module,Magento_GiftMessage
"There is no product with provided  itemId: %1 in the cart","No hay producto con el itemId: %1 en el carrito de compras",module,Magento_GiftMessage
"There is no item with provided id in the order","Hay ningún elemento con el id proporcionado en la orden",module,Magento_GiftMessage
"There is no item with provided id in the order or gift message isn't allowed","No hay artículo con la id proporcionada o el mensaje de regalo no esta permitido",module,Magento_GiftMessage
"Could not add gift message to order: ""%1""","No se pudo agregar mensaje de regalo a la orden: ""%1""",module,Magento_GiftMessage
"There is no order with provided id or gift message isn't allowed","No hay ninguna orden con id proporcionado o mensaje de regalo no es permitido",module,Magento_GiftMessage
"There is no order with provided id","No hay ningun pedido con id proporcionado",module,Magento_GiftMessage
"Gift Messages are not applicable for empty order","Mensajes de regalo no es aplicable para un pedido vacío",module,Magento_GiftMessage
"Could not add gift message to order's item: ""%1""","No se pudo agregar el mensaje de regalo para el pedido: ""%1""",module,Magento_GiftMessage
"Unknown entity type","Tipo de entidad desconocido",module,Magento_GiftMessage
"Test label","Etiqueta de prueba",module,Magento_GiftMessage
"Use Config Settings","Usar opciones de configuración",module,Magento_GiftMessage
"From","Desde",module,Magento_GiftMessage
"To","Hasta",module,Magento_GiftMessage
"Message","Mensaje",module,Magento_GiftMessage
"Cancel","Cancelar",module,Magento_GiftMessage
"OK","Aceptar",module,Magento_GiftMessage
"Gift Options","Opciones de regalo",module,Magento_GiftMessage
"Gift Message","Mensaje regalo",module,Magento_GiftMessage
"Do you have any gift items in your order?","¿Tiene artículos de regalo en su pedido?",module,Magento_GiftMessage
"Add Gift Options","Añadir opciones de regalo",module,Magento_GiftMessage
"Gift Options for the Entire Order","Opciones de regalo para todo el pedido",module,Magento_GiftMessage
"Leave this box blank if you don't want to leave a gift message for the entire order.","Deje esta casilla en blanco si no desea dejar un mensaje de regalo para toda la orden.",module,Magento_GiftMessage
"Gift Options for Individual Items","Opciones de regalo para artículos individuales.",module,Magento_GiftMessage
"<span>Item %1</span> of %2","<span>Artículo %1</span> de %2",module,Magento_GiftMessage
"Leave a box blank if you don't want to add a gift message for that item.","Deje esta casilla en blanco si no desea dejar un mensaje de regalo para este artículo.",module,Magento_GiftMessage
"Add Gift Options for the Entire Order","Añadir opciones de regalo para todo el pedido",module,Magento_GiftMessage
"You can leave this box blank if you don't want to add a gift message for this address.","Puede dejar este campo en blanco si no quiere añadir un mensaje de regalo para esta dirección.",module,Magento_GiftMessage
